user_id,transaction_date,region,product_category,sale_amount,city,age,subscription,email,username,status,price,store_id,raw_timestamp
U0594,2024-06-15,West,Home,6207.16,Hyderabad,53,Basic,user616@email.com,user_616,Inactive,4800.01,S005,2024-07-07 01:51:00
U0622,2024-07-14,West,Food,2602.14,Ahmedabad,26,Basic,user617@email.com,user_617,Active,3859.08,S004,2024-09-21 18:07:00
U0671,2024-11-01,South,Home,1234.76,Kolkata,52,Basic,user618@email.com,,Inactive,1300.66,S005,2024-08-12 15:27:00
U0254,2024-08-11,East,Clothing,6742.68,Surat,62,Free,user619@email.com,user_619,,3022.14,S004,2024-09-20 01:42:00
U0477,2024-05-30,West,Clothing,5716.2,Hyderabad,24,Basic,user620@email.com,user_620,,2256.85,S003,2024-10-07 23:47:00
U0453,2024-08-20,South,Electronics,638.44,Jaipur,57,Premium,user621@email.com,user_621,Pending,2373.0,S004,2024-10-16 16:04:00
U0453,2024-09-15,West,Clothing,7535.31,Surat,43,Basic,user622@email.com,user_622,Pending,2679.77,S003,2024-03-19 12:21:00
U0692,2024-11-05,South,Clothing,9901.76,Jaipur,38,Basic,,user_623,Active,3929.62,S001,2024-12-04 22:28:00
U0219,2024-08-08,South,Food,5533.63,Hyderabad,26,Free,user624@email.com,user_624,Inactive,2663.24,S005,2024-11-21 08:09:00
U0524,2024-02-20,East,Home,6482.28,Hyderabad,31,Free,user625@email.com,user_625,Inactive,3376.85,S001,2024-03-13 06:05:00
U0485,2024-12-25,South,Electronics,824.13,Delhi,65,Premium,user626@email.com,user_626,Pending,1692.21,S002,2024-11-11 12:17:00
U0754,2024-02-28,West,Clothing,6749.68,Chennai,59,Free,user627@email.com,user_627,Active,2954.86,S001,2024-07-20 07:02:00
U0174,2024-12-01,North,Home,2581.81,Kolkata,30,Premium,user628@email.com,user_628,Pending,4066.05,S003,2024-01-23 09:00:00
U0675,2024-11-29,West,Sports,2054.43,Pune,46,Free,user629@email.com,user_629,Pending,2280.4,S005,2024-03-09 06:26:00
U0087,2024-10-09,West,Food,5847.9,Surat,26,Premium,user630@email.com,user_630,Pending,,S005,2024-10-18 06:26:00
U0291,2024-04-20,South,Clothing,9520.25,Delhi,48,Premium,user631@email.com,user_631,Inactive,616.54,S005,2024-03-18 13:35:00
U0528,2024-08-08,West,Clothing,3635.67,Delhi,17,Free,user632@email.com,user_632,Inactive,1841.85,S002,2024-10-17 08:58:00
U0680,2024-08-19,South,Clothing,6745.83,Kolkata,36,Premium,,user_633,Pending,3435.07,S003,2024-04-17 00:04:00
U0649,2024-04-26,East,Home,2421.88,Kolkata,20,Free,user634@email.com,user_634,Pending,1693.93,S001,2024-03-24 01:16:00
U0635,2024-07-30,South,Food,2922.86,Pune,24,Basic,user635@email.com,user_635,,4097.66,S005,2024-09-04 02:14:00
U0344,2024-06-22,East,Food,791.11,Pune,53,Basic,user636@email.com,user_636,Inactive,901.85,S001,2024-08-27 05:59:00
U0096,2024-08-20,North,Home,2015.64,Hyderabad,24,Free,user637@email.com,user_637,Pending,97.42,S001,2024-12-10 15:07:00
U0770,2024-07-23,West,Electronics,4910.03,Pune,46,Basic,user638@email.com,user_638,Pending,3183.55,S003,2024-02-10 21:29:00
U0241,2024-07-31,East,Food,3350.63,Pune,63,Basic,user639@email.com,user_639,Inactive,1792.65,S004,2024-06-24 19:46:00
U0689,2024-02-18,North,Home,6628.28,Surat,41,Free,user640@email.com,,Active,,S002,2024-07-09 15:16:00
U0318,2024-06-09,South,Home,6965.24,Mumbai,64,Free,user641@email.com,user_641,,1250.65,S003,2024-10-22 17:35:00
U0231,2024-08-06,North,Clothing,1608.71,Chennai,39,Free,user642@email.com,user_642,,481.92,S005,2024-06-18 20:42:00
U0204,2024-06-09,East,Home,5711.93,Bangalore,30,Basic,user643@email.com,user_643,Active,3168.27,S001,2024-06-16 16:09:00
U0151,2024-12-06,West,Clothing,8096.23,Pune,57,Premium,user644@email.com,user_644,,1380.73,S004,2024-12-07 21:53:00
U0026,2024-05-10,North,Sports,9590.72,Surat,43,Free,,user_645,Active,3448.07,S005,2024-10-28 16:43:00
U0048,2024-07-10,North,Home,1769.53,Ahmedabad,61,Free,user646@email.com,user_646,Active,4129.6,S005,2024-05-22 19:49:00
U0251,2024-03-19,South,Food,3200.83,Surat,55,Basic,user647@email.com,user_647,Active,3666.11,S002,2024-05-05 07:52:00
U0487,2024-12-17,South,Clothing,7878.04,Bangalore,25,Premium,user648@email.com,user_648,Pending,2297.51,S005,2024-01-12 13:30:00
U0626,2024-08-30,West,Sports,7150.77,Ahmedabad,28,Premium,user649@email.com,user_649,Inactive,,S003,2024-05-19 10:32:00
U0787,2024-02-04,South,Electronics,6444.3,Mumbai,51,Premium,user650@email.com,user_650,Pending,742.28,S001,2024-06-02 15:46:00
U0075,2024-02-16,East,Electronics,2839.13,Hyderabad,61,Free,user651@email.com,user_651,Inactive,3192.69,S002,2024-07-26 01:37:00
U0467,2024-02-13,East,Electronics,3658.91,Hyderabad,37,Basic,user652@email.com,user_652,Active,1915.75,S001,2024-06-02 08:06:00
U0425,2024-02-17,North,Clothing,6827.84,Pune,18,Basic,user653@email.com,,Inactive,403.04,S004,2024-03-16 17:14:00
U0645,2024-08-09,South,Home,3382.47,Bangalore,56,Basic,user654@email.com,user_654,Pending,3748.84,S002,2024-04-22 07:29:00
U0590,2024-02-19,South,Clothing,4851.54,Delhi,31,Basic,user655@email.com,user_655,,121.69,S002,2024-03-19 03:44:00
U0200,2024-07-09,North,Electronics,4509.04,Delhi,63,Basic,user656@email.com,user_656,,1291.72,S003,2024-10-04 16:23:00
U0736,2024-03-07,West,Home,7770.19,Mumbai,22,Premium,user657@email.com,user_657,Active,4415.8,S001,2024-07-30 23:25:00
U0714,2024-10-11,South,Sports,4921.02,Hyderabad,18,Premium,user658@email.com,,Pending,2172.84,S002,2024-08-02 18:21:00
U0394,2024-01-31,South,Electronics,1177.44,Surat,25,Premium,user659@email.com,user_659,Active,966.3,S004,2024-06-02 02:15:00
U0507,2024-10-27,West,Food,6490.96,Bangalore,44,Premium,user660@email.com,user_660,Pending,1522.98,S002,2024-03-24 19:30:00
U0410,2024-10-14,South,Home,911.54,Chennai,40,Free,,user_661,Active,4272.68,S005,2024-12-05 02:49:00
U0250,2024-10-14,East,Clothing,2878.1,Mumbai,45,Premium,user662@email.com,user_662,Active,3996.78,S005,2024-06-09 01:27:00
U0152,2024-06-17,East,Clothing,8281.79,Pune,34,Premium,,user_663,,2369.86,S001,2024-07-26 13:09:00
U0672,2024-12-09,West,Food,8923.84,Delhi,45,Free,user664@email.com,user_664,Inactive,2190.36,S001,2024-07-31 15:01:00
U0066,2024-10-17,West,Clothing,2044.68,Chennai,62,Free,user665@email.com,user_665,Active,3893.76,S004,2024-06-19 11:07:00
U0006,2024-07-29,East,Food,7362.09,Ahmedabad,63,Free,,user_666,Inactive,3360.48,S002,2024-06-06 07:31:00
U0769,2024-06-30,East,Electronics,6303.53,Ahmedabad,49,Free,user667@email.com,user_667,Inactive,4549.63,S001,2024-09-08 12:37:00
U0789,2024-12-06,East,Electronics,7301.51,Mumbai,29,Free,user668@email.com,user_668,,1370.67,S003,2024-04-19 12:27:00
U0110,2024-08-04,East,Clothing,8931.84,Pune,39,Free,user669@email.com,user_669,Active,103.41,S001,2024-04-30 09:15:00
U0798,2024-01-27,West,Home,8510.91,Hyderabad,58,Free,,,Inactive,657.54,S002,2024-11-08 05:21:00
U0436,2024-05-27,West,Clothing,6353.1,Jaipur,60,Free,user671@email.com,user_671,Inactive,2999.41,S003,2024-03-22 19:20:00
U0225,2024-11-03,North,Electronics,8145.16,Hyderabad,39,Premium,user672@email.com,user_672,Inactive,1597.62,S002,2024-10-30 12:54:00
U0181,2024-06-08,West,Home,5831.12,Hyderabad,45,Basic,user673@email.com,user_673,Active,100.18,S004,2024-02-12 03:05:00
U0713,2024-06-29,East,Food,7715.08,Jaipur,31,Basic,user674@email.com,user_674,Active,327.98,S002,2024-02-12 23:00:00
U0531,2024-02-23,South,Electronics,2206.33,Jaipur,24,Premium,,user_675,Pending,3563.05,S003,2024-03-17 17:27:00
U0476,2024-10-22,East,Food,462.9,Chennai,48,Premium,user676@email.com,user_676,Active,2943.69,S004,2024-09-09 02:59:00
U0052,2024-09-16,East,Sports,2680.1,Jaipur,42,Premium,user677@email.com,user_677,,1650.47,S001,2024-12-23 20:09:00
U0571,2024-04-18,West,Home,8950.46,Ahmedabad,15,Premium,user678@email.com,user_678,Inactive,4650.06,S002,2024-01-27 00:30:00
U0256,2024-03-20,North,Electronics,5442.8,Surat,33,Basic,user679@email.com,user_679,Pending,,S002,2024-03-31 01:08:00
U0125,2024-12-02,South,Food,6573.69,Bangalore,43,Basic,user680@email.com,user_680,Active,1738.37,S005,2024-05-29 11:43:00
U0468,2024-09-03,South,Food,1571.47,Mumbai,39,Basic,user681@email.com,user_681,Pending,2315.12,S002,2024-12-17 22:22:00
U0137,2024-04-24,North,Food,3985.73,Kolkata,58,Free,user682@email.com,user_682,Active,1061.08,S005,2024-12-07 18:05:00
U0476,2024-02-25,East,Clothing,8925.23,Surat,35,Basic,user683@email.com,user_683,Active,3368.2,S003,2024-01-21 05:57:00
U0684,2024-06-28,West,Clothing,5937.05,Jaipur,48,Premium,user684@email.com,user_684,Pending,171.01,S004,2024-06-07 10:06:00
U0544,2024-10-11,East,Sports,8585.93,Mumbai,58,Basic,user685@email.com,user_685,Active,4838.94,S005,2024-01-20 18:05:00
U0573,2024-07-07,South,Sports,1425.42,Chennai,17,Free,user686@email.com,user_686,Inactive,2811.02,S003,2024-01-21 19:00:00
U0610,2024-02-28,South,Food,5061.12,Bangalore,21,Free,,,,1045.68,S002,2024-04-08 05:57:00
U0325,2024-05-22,East,Clothing,996.48,Mumbai,49,Basic,user688@email.com,user_688,Inactive,1852.27,S003,2024-07-19 15:06:00
U0774,2024-10-20,South,Home,3702.27,Chennai,55,Premium,user689@email.com,user_689,Active,1583.54,S004,2024-05-16 18:18:00
U0454,2024-04-25,West,Home,204.86,Hyderabad,37,Free,user690@email.com,user_690,Active,157.53,S001,2024-11-11 16:04:00
U0628,2024-08-07,South,Food,2464.92,Surat,42,Basic,user691@email.com,user_691,Inactive,842.0,S004,2024-11-09 09:08:00
U0414,2024-12-19,West,Clothing,9643.6,Chennai,54,Premium,user692@email.com,user_692,Active,2163.34,S004,2024-02-03 14:38:00
U0517,2024-11-14,East,Home,9820.35,Mumbai,56,Free,user693@email.com,user_693,Pending,126.81,S004,2024-05-13 05:41:00
U0437,2024-11-10,East,Clothing,6873.2,Ahmedabad,32,Premium,user694@email.com,user_694,Inactive,2786.63,S003,2024-12-24 16:06:00
U0562,2024-12-11,West,Sports,7596.34,Mumbai,36,Premium,user695@email.com,user_695,Inactive,1181.25,S002,2024-09-11 19:14:00
U0457,2024-11-25,West,Food,1489.67,Delhi,32,Premium,user696@email.com,user_696,Inactive,667.17,S004,2024-12-18 09:02:00
U0163,2024-10-12,West,Food,1676.3,Kolkata,32,Free,user697@email.com,user_697,Inactive,4249.84,S003,2024-07-20 10:42:00
U0762,2024-01-14,South,Clothing,5706.94,Chennai,21,Premium,user698@email.com,user_698,Pending,1099.34,S005,2024-03-24 22:30:00
U0487,2024-11-07,East,Clothing,5701.54,Pune,31,Free,user699@email.com,user_699,Pending,2858.02,S001,2024-08-19 11:32:00
U0461,2024-12-02,South,Electronics,8734.73,Delhi,56,Premium,user700@email.com,,Inactive,804.0,S004,2024-06-05 09:41:00
U0266,2024-12-21,South,Home,1547.37,Mumbai,52,Basic,user701@email.com,user_701,,3674.96,S001,2024-12-27 12:26:00
U0770,2024-05-16,West,Sports,7346.84,Chennai,40,Premium,user702@email.com,user_702,Pending,2048.5,S004,2024-04-30 09:42:00
U0254,2024-01-15,South,Home,9397.84,Kolkata,44,Premium,,user_703,Active,2096.72,S002,2024-06-16 06:15:00
U0653,2024-04-02,North,Electronics,500.16,Hyderabad,64,Premium,user704@email.com,user_704,Inactive,1603.82,S002,2024-08-24 04:45:00
U0284,2024-05-19,North,Clothing,7638.58,Kolkata,58,Premium,user705@email.com,user_705,Inactive,537.14,S001,2024-03-20 01:05:00
U0785,2024-12-25,North,Home,2394.32,Jaipur,62,Basic,user706@email.com,user_706,Pending,4801.59,S001,2024-01-31 18:56:00
U0797,2024-06-07,North,Food,2717.14,Delhi,30,Free,user707@email.com,user_707,Inactive,1595.7,S001,2024-03-01 04:06:00
U0534,2024-06-22,North,Home,2416.78,Pune,61,Premium,user708@email.com,user_708,Pending,1966.95,S002,2024-08-17 04:09:00
U0497,2024-06-28,West,Clothing,6719.0,Ahmedabad,58,Premium,user709@email.com,user_709,Active,2479.22,S004,2024-02-07 09:49:00
U0642,2024-01-04,South,Home,5227.06,Surat,52,Premium,,user_710,Inactive,4132.43,S001,2024-06-19 22:20:00
U0245,2024-04-02,South,Electronics,7935.46,Jaipur,64,Basic,user711@email.com,user_711,Active,4620.31,S002,2024-10-23 07:45:00
U0282,2024-03-14,North,Sports,3942.12,Delhi,27,Basic,user712@email.com,user_712,Active,1449.15,S005,2024-09-03 13:26:00
U0451,2024-10-16,South,Clothing,9187.23,Bangalore,48,Premium,user713@email.com,user_713,Inactive,1676.93,S003,2024-03-03 20:42:00
U0080,2024-12-02,North,Food,8827.36,Hyderabad,36,Premium,user714@email.com,user_714,Inactive,869.63,S002,2024-12-09 17:46:00
U0731,2024-07-24,South,Electronics,495.06,Jaipur,58,Premium,,user_715,Pending,1922.93,S003,2024-10-27 09:59:00
U0293,2024-02-05,West,Clothing,6520.4,Ahmedabad,59,Premium,user716@email.com,user_716,Pending,4871.49,S004,2024-12-29 06:57:00
U0241,2024-03-13,East,Food,1121.93,Jaipur,26,Free,user717@email.com,user_717,Active,3185.72,S003,2024-08-30 20:02:00
U0279,2024-11-20,North,Food,9687.57,Mumbai,35,Free,user718@email.com,user_718,,701.47,S005,2024-07-05 05:25:00
U0344,2024-01-16,West,Clothing,6372.31,Mumbai,50,Free,user719@email.com,user_719,Inactive,4994.56,S003,2024-04-08 11:04:00
U0328,2024-02-16,West,Electronics,2807.6,Hyderabad,15,Premium,user720@email.com,user_720,Inactive,3663.42,S003,2024-01-26 01:53:00
U0554,2024-09-28,North,Food,7444.91,Jaipur,58,Basic,user721@email.com,user_721,Active,1631.85,S005,2024-05-09 12:11:00
U0083,2024-04-20,North,Sports,5828.45,Chennai,15,Premium,user722@email.com,user_722,Inactive,2850.84,S003,2024-09-11 14:42:00
U0142,2024-07-11,West,Electronics,5744.59,Pune,19,Basic,,user_723,Inactive,463.92,S001,2024-07-22 22:55:00
U0155,2024-08-02,North,Food,3828.93,Ahmedabad,15,Premium,user724@email.com,user_724,Inactive,3717.4,S001,2024-06-14 14:08:00
U0237,2024-08-20,North,Clothing,3847.33,Kolkata,41,Premium,user725@email.com,user_725,Pending,3274.04,S004,2024-06-16 23:45:00
U0393,2024-06-23,East,Clothing,5918.02,Bangalore,21,Basic,user726@email.com,user_726,Inactive,4318.56,S002,2024-08-04 21:20:00
U0711,2024-03-21,East,Electronics,8992.44,Mumbai,48,Free,,user_727,Inactive,815.28,S001,2024-10-17 22:11:00
U0571,2024-01-31,North,Food,870.59,Pune,21,Premium,user728@email.com,user_728,Pending,4374.5,S005,2024-01-04 05:16:00
U0724,2024-06-08,West,Food,2590.71,Pune,58,Premium,user729@email.com,user_729,,4686.33,S004,2024-07-31 02:31:00
U0220,2024-06-15,South,Electronics,9729.47,Pune,43,Premium,user730@email.com,user_730,Active,1620.39,S002,2024-06-20 04:02:00
U0066,2024-10-17,North,Electronics,2306.7,Chennai,37,Free,user731@email.com,,Active,4473.28,S002,2024-03-12 07:32:00
U0425,2024-11-01,North,Electronics,4117.84,Hyderabad,29,Premium,user732@email.com,,Pending,2311.29,S005,2024-11-05 15:17:00
U0418,2024-02-13,South,Sports,8190.64,Jaipur,61,Free,user733@email.com,user_733,Pending,3020.21,S001,2024-04-13 23:11:00
U0339,2024-01-27,South,Sports,3515.82,Chennai,33,Premium,user734@email.com,user_734,,3985.8,S004,2024-08-01 01:49:00
U0556,2024-03-20,South,Sports,7947.31,Mumbai,31,Premium,user735@email.com,user_735,Inactive,2506.07,S004,2024-01-05 20:23:00
U0478,2024-03-21,East,Clothing,8883.0,Chennai,27,Free,user736@email.com,user_736,Inactive,3023.99,S001,2024-12-30 10:51:00
U0426,2024-11-12,East,Sports,165.32,Kolkata,17,Basic,user737@email.com,user_737,Inactive,4601.58,S001,2024-11-10 11:21:00
U0064,2024-01-26,East,Sports,8832.14,Mumbai,16,Premium,user738@email.com,user_738,Active,2316.44,S002,2024-01-02 03:30:00
U0212,2024-12-11,West,Sports,4455.0,Jaipur,54,Premium,user739@email.com,user_739,Inactive,44.35,S001,2024-09-13 06:13:00
U0431,2024-02-11,North,Food,2376.91,Chennai,20,Premium,user740@email.com,user_740,,,S004,2024-03-16 10:43:00
U0399,2024-05-19,East,Home,5193.96,Hyderabad,18,Free,user741@email.com,user_741,Active,4336.64,S002,2024-12-03 23:47:00
U0789,2024-08-14,West,Sports,2880.01,Bangalore,53,Basic,user742@email.com,user_742,Active,4312.22,S001,2024-09-15 08:33:00
U0599,2024-12-04,West,Electronics,1587.38,Pune,57,Free,user743@email.com,user_743,Pending,,S001,2024-07-19 16:37:00
U0713,2024-08-05,South,Sports,1657.84,Kolkata,28,Basic,user744@email.com,user_744,Pending,1307.55,S002,2024-11-09 19:12:00
U0021,2024-09-05,South,Home,6060.0,Bangalore,53,Basic,user745@email.com,user_745,,613.7,S004,2024-08-10 23:51:00
U0784,2024-11-06,East,Clothing,8187.86,Delhi,55,Premium,user746@email.com,,,3238.98,S005,2024-01-21 14:46:00
U0590,2024-08-14,North,Clothing,6644.99,Kolkata,22,Free,user747@email.com,user_747,Pending,128.36,S003,2024-10-29 17:18:00
U0390,2024-07-31,North,Sports,4204.68,Jaipur,60,Free,user748@email.com,user_748,Inactive,3632.9,S004,2024-10-02 14:02:00
U0489,2024-05-19,North,Electronics,3369.23,Surat,22,Free,user749@email.com,user_749,Inactive,1998.0,S002,2024-05-25 10:01:00
U0007,2024-04-20,West,Electronics,1222.05,Hyderabad,20,Premium,user750@email.com,user_750,,3846.12,S004,2024-07-27 18:40:00
U0361,2024-09-19,West,Food,6784.77,Kolkata,53,Free,user751@email.com,user_751,Pending,3585.96,S005,2024-02-02 15:53:00
U0306,2024-02-28,West,Electronics,4842.31,Hyderabad,23,Free,user752@email.com,user_752,,3251.65,S001,2024-08-01 14:58:00
U0772,2024-06-25,West,Food,5948.83,Surat,39,Premium,,user_753,Active,629.04,S005,2024-11-07 18:14:00
U0400,2024-08-08,North,Food,6507.87,Bangalore,57,Premium,user754@email.com,user_754,Inactive,1319.87,S002,2024-06-10 18:14:00
U0430,2024-02-26,North,Electronics,4167.9,Kolkata,63,Free,user755@email.com,user_755,Inactive,3770.35,S002,2024-08-18 08:19:00
U0552,2024-05-25,South,Electronics,2512.34,Chennai,56,Premium,,user_756,Inactive,853.08,S003,2024-11-29 01:52:00
U0766,2024-12-13,North,Food,1366.06,Surat,51,Free,,user_757,Pending,1705.77,S001,2024-04-27 21:57:00
U0753,2024-12-13,West,Clothing,5964.24,Pune,26,Premium,user758@email.com,user_758,Inactive,3979.81,S005,2024-10-23 08:25:00
U0560,2024-10-30,West,Sports,1433.77,Ahmedabad,22,Free,user759@email.com,user_759,Inactive,494.66,S001,2024-05-15 00:33:00
U0618,2024-09-06,East,Clothing,5175.16,Jaipur,59,Premium,user760@email.com,user_760,Inactive,379.61,S002,2024-04-27 01:14:00
U0226,2024-09-26,North,Electronics,8918.9,Bangalore,26,Basic,user761@email.com,user_761,Pending,2462.97,S003,2024-08-18 07:25:00
U0500,2024-12-07,North,Home,1553.96,Hyderabad,31,Premium,user762@email.com,user_762,Active,1307.4,S003,2024-01-02 13:03:00
U0225,2024-06-06,South,Electronics,1746.78,Bangalore,33,Free,user763@email.com,user_763,Pending,2228.91,S002,2024-02-08 08:34:00
U0280,2024-01-24,South,Food,9232.22,Surat,44,Premium,user764@email.com,,,3500.81,S003,2024-10-06 13:01:00
U0447,2024-04-22,West,Home,5214.74,Jaipur,57,Free,user765@email.com,user_765,Active,2976.2,S004,2024-09-13 23:50:00
U0685,2024-04-14,East,Home,4114.02,Hyderabad,19,Premium,user766@email.com,,Inactive,748.64,S002,2024-11-23 09:49:00
U0030,2024-11-02,North,Sports,9695.51,Bangalore,55,Premium,user767@email.com,user_767,Pending,1112.9,S001,2024-11-03 21:03:00
U0399,2024-01-29,North,Electronics,6412.46,Chennai,44,Free,user768@email.com,user_768,Active,1819.99,S004,2024-09-11 18:13:00
U0345,2024-01-04,East,Sports,8797.24,Jaipur,32,Free,user769@email.com,user_769,,4724.51,S004,2024-09-30 21:35:00
U0685,2024-04-14,North,Clothing,7306.95,Bangalore,64,Basic,user770@email.com,user_770,Inactive,3173.13,S002,2024-05-27 03:54:00
U0696,2024-06-03,South,Home,8230.9,Kolkata,42,Basic,user771@email.com,,Pending,2204.91,S003,2024-04-30 12:35:00
U0415,2024-04-18,East,Sports,9477.81,Bangalore,59,Free,user772@email.com,user_772,Pending,3721.23,S005,2024-06-17 05:34:00
U0742,2024-03-11,North,Clothing,2244.27,Surat,57,Free,user773@email.com,user_773,Inactive,741.17,S001,2024-12-01 06:00:00
U0170,2024-05-10,South,Electronics,6104.61,Bangalore,64,Premium,user774@email.com,user_774,Active,1927.29,S002,2024-12-16 13:05:00
U0479,2024-05-28,South,Electronics,4766.99,Pune,64,Basic,user775@email.com,user_775,,149.74,S002,2024-06-17 20:15:00
U0131,2024-06-16,West,Food,4868.52,Delhi,35,Free,user776@email.com,user_776,Active,1521.75,S002,2024-09-02 00:06:00
U0638,2024-03-02,North,Clothing,2271.7,Jaipur,31,Premium,user777@email.com,user_777,Pending,1304.51,S003,2024-03-07 23:46:00
U0547,2024-01-04,East,Clothing,4166.59,Jaipur,25,Premium,user778@email.com,user_778,Inactive,3729.83,S004,2024-05-12 05:42:00
U0028,2024-09-11,South,Sports,1512.85,Delhi,64,Basic,user779@email.com,user_779,Active,2035.16,S001,2024-05-29 21:16:00
U0404,2024-08-08,South,Home,5868.2,Bangalore,19,Basic,user780@email.com,user_780,Pending,860.35,S004,2024-07-31 05:57:00
U0607,2024-03-30,West,Home,7698.15,Pune,32,Basic,user781@email.com,user_781,Active,787.83,S001,2024-08-06 06:46:00
U0578,2024-03-07,East,Food,6269.8,Bangalore,64,Premium,user782@email.com,user_782,Active,1578.34,S002,2024-03-24 11:06:00
U0679,2024-07-13,West,Food,5156.97,Mumbai,18,Free,user783@email.com,user_783,Inactive,4328.39,S005,2024-05-27 09:34:00
U0028,2024-09-29,South,Food,1760.44,Pune,39,Premium,user784@email.com,user_784,Pending,853.91,S005,2024-12-20 17:40:00
U0086,2024-12-26,North,Clothing,6887.35,Kolkata,39,Basic,user785@email.com,user_785,Pending,885.18,S003,2024-02-05 02:09:00
U0659,2024-04-27,East,Electronics,9231.28,Kolkata,36,Premium,user786@email.com,,Inactive,81.02,S005,2024-03-03 00:15:00
U0575,2024-06-16,North,Electronics,6005.68,Chennai,18,Basic,user787@email.com,user_787,Inactive,1718.41,S002,2024-02-03 08:11:00
U0139,2024-10-13,North,Sports,781.54,Ahmedabad,31,Premium,user788@email.com,user_788,Pending,1129.31,S002,2024-02-28 14:21:00
U0497,2024-06-28,West,Home,3844.29,Chennai,31,Basic,user789@email.com,user_789,Active,3892.29,S005,2024-03-03 16:49:00
U0187,2024-06-30,South,Home,1408.91,Bangalore,26,Premium,user790@email.com,user_790,Inactive,3253.48,S003,2024-09-30 14:32:00
U0052,2024-02-06,North,Sports,263.97,Hyderabad,43,Free,,user_791,Inactive,2302.02,S001,2024-03-03 15:42:00
U0267,2024-07-22,East,Clothing,5274.84,Delhi,19,Premium,user792@email.com,user_792,Active,4532.45,S001,2024-11-10 08:50:00
U0389,2024-01-22,West,Electronics,9102.46,Bangalore,46,Basic,user793@email.com,user_793,Pending,4230.27,S001,2024-02-12 11:50:00
U0336,2024-08-11,East,Food,6875.24,Bangalore,27,Basic,user794@email.com,user_794,Pending,2625.35,S004,2024-02-17 11:11:00
U0217,2024-01-10,North,Electronics,8282.49,Mumbai,54,Free,user795@email.com,user_795,,1020.62,S005,2024-07-17 06:34:00
U0363,2024-03-14,East,Sports,6094.56,Surat,40,Basic,user796@email.com,user_796,Active,1998.47,S005,2024-05-08 23:01:00
U0335,2024-02-09,West,Electronics,1856.48,Surat,26,Free,user797@email.com,user_797,Pending,1654.28,S001,2024-11-13 02:04:00
U0346,2024-06-09,West,Food,9025.92,Chennai,56,Free,user798@email.com,user_798,Inactive,,S005,2024-03-24 04:21:00
U0780,2024-10-21,South,Home,6038.16,Surat,46,Premium,user799@email.com,user_799,Active,2678.42,S002,2024-03-23 16:52:00
U0389,2024-08-07,East,Sports,8789.75,Surat,21,Premium,,user_800,Pending,4364.35,S003,2024-12-19 17:12:00
U0285,2024-10-20,West,Clothing,5361.16,Surat,24,Basic,user801@email.com,user_801,Pending,289.31,S003,2024-09-02 20:22:00
U0771,2024-07-26,West,Electronics,7548.59,Hyderabad,49,Basic,user802@email.com,user_802,Inactive,1247.38,S001,2024-01-16 10:54:00
U0432,2024-12-29,South,Electronics,1022.58,Surat,64,Premium,user803@email.com,user_803,Pending,3699.78,S002,2024-07-18 13:06:00
U0259,2024-11-23,West,Clothing,6627.99,Hyderabad,42,Basic,user804@email.com,user_804,Pending,3257.53,S001,2024-09-19 12:13:00
U0084,2024-08-01,North,Clothing,9029.65,Hyderabad,28,Basic,user805@email.com,user_805,,3451.29,S002,2024-03-26 06:39:00
U0482,2024-05-28,East,Food,5438.93,Mumbai,54,Basic,user806@email.com,user_806,Inactive,210.76,S001,2024-11-22 15:49:00
U0020,2024-02-28,South,Electronics,111.88,Pune,56,Free,user807@email.com,user_807,Inactive,2764.36,S004,2024-10-27 23:44:00
U0768,2024-07-26,North,Sports,9383.57,Delhi,21,Free,user808@email.com,user_808,Pending,958.17,S001,2024-02-04 23:14:00
U0553,2024-01-11,North,Electronics,6817.74,Ahmedabad,43,Basic,user809@email.com,,Inactive,327.71,S005,2024-12-02 15:35:00
U0678,2024-03-30,East,Food,4371.82,Bangalore,60,Free,user810@email.com,user_810,Inactive,2617.56,S001,2024-08-22 12:20:00
U0359,2024-03-28,South,Sports,4264.77,Jaipur,31,Basic,user811@email.com,,Pending,,S004,2024-11-24 11:12:00
U0230,2024-11-12,West,Sports,8760.76,Surat,21,Premium,user812@email.com,user_812,Pending,2932.53,S005,2024-01-22 01:28:00
U0666,2024-08-23,South,Sports,7006.66,Ahmedabad,17,Free,user813@email.com,user_813,Active,2326.71,S001,2024-04-06 00:36:00
U0071,2024-12-19,West,Food,4346.67,Pune,19,Basic,user814@email.com,user_814,Active,3909.25,S002,2024-06-30 00:42:00
U0800,2024-07-04,East,Electronics,9390.37,Bangalore,19,Basic,user815@email.com,user_815,Active,3173.19,S001,2024-07-09 20:21:00
U0668,2024-02-15,East,Home,4873.02,Kolkata,51,Basic,user816@email.com,user_816,,590.87,S005,2024-07-31 23:53:00
U0042,2024-08-11,North,Sports,7709.85,Ahmedabad,61,Premium,user817@email.com,user_817,Inactive,995.01,S005,2024-01-04 10:55:00
U0773,2024-02-24,North,Clothing,3570.13,Ahmedabad,31,Premium,user818@email.com,user_818,,1082.82,S001,2024-08-25 02:08:00
U0032,2024-05-04,North,Food,8065.75,Bangalore,64,Basic,user819@email.com,user_819,Inactive,2850.95,S001,2024-02-19 19:33:00
U0254,2024-08-11,East,Sports,9087.8,Bangalore,43,Free,user820@email.com,user_820,Active,4307.08,S004,2024-10-14 03:37:00
